time,AirFlow,Air_Flow_Diff,ClgPct,Cooling_Stg_Cmd,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,Heating_Stg_Cmd,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 03:45:00,377.16,-2.1200000000000045,0.0,,7.5,67.98666666666666,375.04,0.0,70.0,,24.150000000000002,74.0,0.0,70.0,72.0,69.95333333333333,-0.09000000000000341,,67.0,69.0,78.0,62.0,,
2025-01-29 04:00:00,373.62999999999994,0.0,0.0,,7.0,67.94333333333334,375.04,0.0,70.0,,23.826666666666664,74.0,0.0,70.0,72.0,69.97333333333334,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-29 04:15:00,375.03999999999996,-8.470000000000027,0.0,,5.666666666666667,67.86333333333333,375.04,0.0,70.0,,23.796666666666667,74.0,0.0,70.0,72.0,69.98,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-29 04:30:00,377.86999999999995,0.0,0.0,,4.166666666666667,67.77666666666666,375.04,0.0,70.0,,23.706666666666667,74.0,0.0,70.0,72.0,69.98,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-29 04:45:00,382.1066666666666,-6.350000000000023,0.0,,5.0,67.75333333333333,375.04,0.0,70.0,,23.536666666666665,74.0,0.0,70.0,72.0,70.0,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-29 05:00:00,375.75,12.71999999999997,0.0,,5.0,67.77,375.04,0.0,70.0,,23.0,74.0,0.0,70.0,72.0,70.01666666666667,0.0,,67.0,69.0,78.0,62.0,,
2025-01-29 05:15:00,377.8666666666666,4.239999999999952,0.0,,7.833333333333333,67.71333333333332,375.04,0.0,70.0,,22.713333333333335,74.0,0.0,70.0,72.0,70.02333333333333,0.030000000000001137,,67.0,69.0,78.0,62.0,,
2025-01-29 05:30:00,377.16,0.0,0.0,,8.5,67.38333333333333,375.04,0.0,70.0,,21.179999999999996,74.0,0.0,70.0,72.0,70.07,0.04999999999999716,,67.0,69.0,78.0,62.0,,
2025-01-29 05:45:00,379.28,2.1200000000000045,0.0,,8.166666666666666,67.09333333333333,375.04,0.0,70.0,,20.696666666666665,74.0,0.0,70.0,72.0,70.07,0.06999999999999318,,67.0,69.0,78.0,62.0,,
2025-01-29 06:00:00,378.5733333333333,8.479999999999961,0.0,,8.5,66.93333333333334,375.04,0.0,70.0,,20.09,74.0,0.0,70.0,72.0,70.06333333333333,0.04999999999999716,,67.0,69.0,78.0,62.0,,
2025-01-29 06:15:00,375.03999999999996,-4.240000000000009,0.0,,11.833333333333334,66.98,375.04,0.0,70.0,,19.866666666666667,74.0,0.0,70.0,72.0,70.04666666666667,0.04999999999999716,,67.0,69.0,78.0,62.0,,
2025-01-29 06:30:00,367.2733333333333,6.359999999999957,0.0,,10.166666666666666,66.98666666666666,375.04,0.0,70.0,,18.55,74.0,0.0,70.0,72.0,70.07666666666667,0.04999999999999716,,67.0,69.0,78.0,62.0,,
2025-01-29 06:45:00,372.92333333333335,-4.240000000000009,0.0,,11.833333333333334,66.91,375.04,0.0,70.0,,18.47,74.0,0.0,70.0,72.0,70.05,0.09000000000000341,,67.0,69.0,78.0,62.0,,
2025-01-29 07:00:00,377.16,-4.240000000000009,0.0,,9.666666666666666,66.93666666666667,375.04,0.0,70.0,,18.41333333333333,74.0,0.0,70.0,72.0,70.04333333333334,0.06999999999999318,,67.0,69.0,78.0,62.0,,
2025-01-29 07:15:00,365.8633333333333,2.1200000000000045,0.0,,11.166666666666666,66.87666666666667,375.04,0.0,70.0,,18.603333333333335,74.0,0.0,70.0,72.0,70.02,0.030000000000001137,,67.0,69.0,78.0,62.0,,
2025-01-29 07:30:00,371.51,-10.590000000000032,0.0,,11.333333333333334,66.76333333333334,375.04,0.0,70.0,,18.106666666666666,74.0,0.0,70.0,72.0,70.02333333333333,0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-29 07:45:00,367.98,2.1200000000000045,0.0,,9.833333333333334,66.83333333333333,375.04,0.0,70.0,,18.043333333333333,74.0,0.0,70.0,72.0,70.02333333333333,0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-29 08:00:00,372.21333333333337,-10.590000000000032,0.0,,11.666666666666666,66.76,375.04,0.0,70.0,,17.97,74.0,0.0,70.0,72.0,70.01333333333334,0.0,,67.0,69.0,78.0,62.0,,
2025-01-29 08:15:00,374.33666666666664,-4.240000000000009,0.0,,12.333333333333334,66.74333333333334,375.04,0.0,70.0,,18.096666666666668,74.0,0.0,70.0,72.0,69.99333333333334,0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-29 08:30:00,377.16,-2.1200000000000045,0.0,,11.333333333333334,66.60000000000001,375.04,0.0,70.0,,17.53333333333333,74.0,0.0,70.0,72.0,70.02333333333333,0.0,,67.0,69.0,78.0,62.0,,
2025-01-29 08:45:00,375.75,10.599999999999966,0.0,,11.5,66.44,375.04,0.0,70.0,,16.893333333333334,74.0,0.0,70.0,72.0,70.02,0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-29 09:00:00,376.45666666666665,12.71999999999997,0.0,,11.666666666666666,66.43333333333334,375.04,0.0,70.0,,17.19666666666667,74.0,0.0,70.0,72.0,70.01666666666667,0.030000000000001137,,67.0,69.0,78.0,62.0,,
2025-01-29 09:15:00,382.1033333333333,4.239999999999952,0.0,,11.666666666666666,66.67333333333333,375.04,0.0,70.0,,17.476666666666667,74.0,0.0,70.0,72.0,69.99333333333334,0.0,,67.0,69.0,78.0,62.0,,
2025-01-29 09:30:00,371.5133333333333,21.189999999999998,0.0,,13.666666666666666,66.57333333333334,375.04,0.0,70.0,,17.5,74.0,0.0,70.0,72.0,69.99333333333334,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-29 09:45:00,375.03999999999996,-6.350000000000023,0.0,,11.5,66.71,375.04,0.0,70.0,,17.5,74.0,0.0,70.0,72.0,69.98666666666666,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-29 10:00:00,372.92,-4.240000000000009,0.0,,11.833333333333334,66.54666666666667,375.04,0.0,70.0,,17.246666666666666,74.0,0.0,70.0,72.0,70.01,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
2025-01-29 10:15:00,379.9866666666667,2.1200000000000045,0.0,,12.333333333333334,66.27,375.04,0.0,70.0,,16.823333333333334,74.0,0.0,70.0,72.0,70.01333333333334,0.030000000000001137,,67.0,69.0,78.0,62.0,,
2025-01-29 10:30:00,375.04333333333335,4.239999999999952,0.0,,13.666666666666666,66.39666666666666,375.04,0.0,70.0,,17.196666666666665,74.0,0.0,70.0,72.0,70.0,0.0,,67.0,69.0,78.0,62.0,,
2025-01-29 10:45:00,374.33666666666664,6.359999999999957,0.0,,13.666666666666666,66.45,375.04,0.0,70.0,,17.163333333333334,74.0,0.0,70.0,72.0,69.98666666666666,0.0,,67.0,69.0,78.0,62.0,,
2025-01-29 11:00:00,376.4533333333334,-2.1200000000000045,0.0,,15.166666666666666,66.59333333333333,375.04,0.0,70.0,,17.33,74.0,0.0,70.0,72.0,69.98666666666666,-0.01999999999999602,,67.0,69.0,78.0,62.0,,
