time,AirFlow,Air_Flow_Diff,ClgPct,DmprPos,DschAirTemp,EffAirflowSp,EffOcc,EffSp,HtgPct,OccClgSp,OccCmd,OccHtgSp,RmCo2,RmSp,RmTemp,Room_Temperature_Diff,SaTemp,StbyClgSp,StbyHtgSp,SuplFanCmd,SuplFanState,UnoccClgSp,UnoccHtgSp,VAV_Temperature_Diff,oppMode
2025-01-29 00:45:00,1121.5933333333335,-82.63999999999987,0.0,100.0,75.36666666666666,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.47,-1.5300000000000011,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 01:00:00,1126.5366666666666,-82.63999999999987,0.0,100.0,75.34666666666668,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.47,-1.5300000000000011,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 01:15:00,1118.7700000000002,-72.04999999999995,0.0,100.0,75.19,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.45,-1.5300000000000011,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 01:30:00,1115.2366666666667,-78.39999999999986,0.0,100.0,75.13666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.42333333333333,-1.5499999999999972,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 01:45:00,1115.9466666666667,-84.75999999999999,0.0,100.0,75.14,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.37666666666667,-1.5900000000000034,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 02:00:00,1097.58,-78.39999999999986,0.0,100.0,75.11,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.33333333333333,-1.6599999999999966,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 02:15:00,1092.6366666666665,-108.06999999999994,0.0,100.0,75.22333333333333,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.32,-1.6800000000000068,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 02:30:00,1084.87,-116.53999999999996,0.0,100.0,75.24666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.37,-1.6800000000000068,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 02:45:00,1086.9833333333333,-112.29999999999995,0.0,100.0,75.23666666666666,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.46333333333332,-1.5499999999999972,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 03:00:00,1085.5733333333335,-116.53999999999996,0.0,100.0,75.16333333333334,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.43,-1.5499999999999972,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 03:15:00,1070.7433333333333,-116.53999999999996,0.0,100.0,75.23,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.39333333333333,-1.5699999999999932,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 03:30:00,1078.5133333333333,-133.49,0.0,100.0,75.37,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.33333333333333,-1.6400000000000006,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 03:45:00,1071.4466666666667,-118.65999999999985,0.0,100.0,75.37666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.32,-1.6800000000000068,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 04:00:00,1071.4466666666667,-125.01999999999998,0.0,100.0,75.48,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.32,-1.6800000000000068,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 04:15:00,1072.86,-125.01999999999998,0.0,100.0,75.35000000000001,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.32,-1.6800000000000068,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 04:30:00,1065.7966666666666,-135.6099999999999,0.0,100.0,75.30666666666667,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.35,-1.6800000000000068,,67.0,69.0,1.0,-1.0,85.0,55.0,,
2025-01-29 04:45:00,1068.62,-133.49,0.0,100.0,75.37,1199.29,0.0,70.0,100.0,74.0,0.0,70.0,0.0,72.0,68.50666666666666,-1.5900000000000034,,67.0,69.0,1.0,-1.0,85.0,55.0,,
